2024/12/09 14:54:21 [error] 2384583#2384583: *16882 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhwWdA&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhwWdA&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:55:37 [error] 2384584#2384584: *16827 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhwp4f&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhwp4f&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:55:37 [error] 2384583#2384583: *16882 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhwp4g&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhwp4g&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:56:52 [error] 2384584#2384584: *16827 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhx5X-.0&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhx5X-.0&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:56:52 [error] 2384583#2384583: *16882 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhx5X-&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhx5X-&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:57:56 [error] 2384583#2384583: *16882 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/dist/modules/terminal.js HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/dist/modules/terminal.js", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:58:08 [error] 2384584#2384584: *16827 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxN-s&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxN-s&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:58:14 [error] 2384583#2384583: *16882 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxPYv&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxPYv&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:58:33 [error] 2384583#2384583: *16882 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxU8S&sid=FhncguYpjc8IZW_UAAAA HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxU8S&sid=FhncguYpjc8IZW_UAAAA", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
2024/12/09 14:58:48 [error] 2384584#2384584: *16827 connect() failed (111: Connection refused) while connecting to upstream, client: 45.172.66.230, server: joaopazevedo-lv.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxXdr&sid=b9tZHp1wQXUEkkhWAAAC HTTP/1.1", upstream: "http://[::1]:28107/cloudcmd/socket.io/?EIO=4&transport=polling&t=PEhxXdr&sid=b9tZHp1wQXUEkkhWAAAC", host: "joaopazevedo-lv.recruitment.alfasoft.pt", referrer: "https://joaopazevedo-lv.recruitment.alfasoft.pt/cloudcmd/fs/html/"
